Date,A,AAPL,FB,T,TSLA
2017-10-12,65.32064819335938,37.11941909790039,172.5500030517578,27.193767547607422,71.13600158691406
2017-10-13,64.7887191772461,37.354976654052734,173.74000549316406,27.072431564331055,71.11399841308594
2017-10-16,64.71133422851562,38.04265594482422,174.52000427246094,27.428848266601562,70.12000274658203
2017-10-17,63.94731521606445,38.18303298950195,176.11000061035156,27.474346160888672,71.1500015258789
2017-10-18,64.25678253173828,38.01409149169922,176.02999877929688,27.08001136779785,71.93000030517578
2017-10-19,64.68231964111328,37.114662170410156,174.55999755859375,27.064844131469727,70.36199951171875
2017-10-20,65.04016876220703,37.17891311645508,174.97999572753906,26.951099395751953,69.0199966430664
2017-10-23,64.81771850585938,37.15987014770508,171.27000427246094,26.731178283691406,67.40399932861328
2017-10-24,65.10787200927734,37.381160736083984,171.8000030517578,26.4354305267334,67.46800231933594
2017-10-25,65.17559051513672,37.216983795166016,170.60000610351562,25.396520614624023,65.16799926757812
2017-10-26,65.48506164550781,37.45492935180664,170.6300048828125,25.540599822998047,65.23400115966797
2017-10-27,65.73651123046875,38.79693603515625,177.8800048828125,25.760515213012695,64.17400360107422
2017-10-30,65.27228546142578,39.670196533203125,179.8699951171875,25.43443489074707,64.01599884033203
2017-10-31,65.7945556640625,40.22222137451172,180.05999755859375,25.51784896850586,66.30599975585938
2017-11-01,65.78488159179688,39.71064376831055,182.66000366210938,25.442018508911133,64.21600341796875
2017-11-02,65.8912353515625,40.00092697143555,178.9199981689453,25.153850555419922,59.85200119018555
2017-11-03,66.12338256835938,41.04551315307617,178.9199981689453,25.252429962158203,61.21799850463867
2017-11-06,65.97830200195312,41.46192169189453,180.1699981689453,24.91876983642578,60.555999755859375
2017-11-07,66.00731658935547,41.595157623291016,180.25,25.078018188476562,61.209999084472656
2017-11-08,65.87193298339844,41.9354248046875,179.55999755859375,25.358600616455078,60.87799835205078
2017-11-09,65.2529525756836,41.849769592285156,179.3000030517578,25.783266067504883,60.597999572753906
2017-11-10,64.61463165283203,41.71126174926758,178.4600067138672,25.95009994506836,60.597999572753906
2017-11-13,64.92411041259766,41.54409408569336,178.77000427246094,25.912181854248047,63.08000183105469
2017-11-14,65.24327850341797,40.91605758666992,178.07000732421875,25.570938110351562,61.7400016784668
2017-11-15,65.09820556640625,40.37636947631836,177.9499969482422,25.639184951782227,62.2599983215332
2017-11-16,66.48119354248047,40.8587532043457,179.58999633789062,26.177600860595703,62.5
2017-11-17,66.52957153320312,40.63188171386719,179.0,26.170013427734375,63.0099983215332
2017-11-20,67.66111755371094,40.59128952026367,178.74000549316406,26.268600463867188,61.74800109863281
2017-11-21,67.61278533935547,41.34589767456055,181.86000061035156,26.033519744873047,63.5620002746582
2017-11-22,66.43285369873047,41.780513763427734,180.8699951171875,26.443017959594727,62.52000045776367
2017-11-24,67.08084869384766,41.782901763916016,182.77999877929688,26.397518157958984,63.11000061035156
2017-11-27,67.032470703125,41.572757720947266,183.02999877929688,26.298933029174805,63.36199951171875
2017-11-28,68.2704086303711,41.32918167114258,182.4199981689453,26.860095977783203,63.5099983215332
2017-11-29,66.43285369873047,40.471885681152344,175.1300048828125,27.663925170898438,61.507999420166016
2017-11-30,66.96478271484375,41.037845611572266,177.17999267578125,27.588098526000977,61.77000045776367
2017-12-01,66.43285369873047,40.846805572509766,175.10000610351562,27.679096221923828,61.305999755859375
2017-12-04,64.0633544921875,40.548301696777344,171.47000122070312,28.263015747070312,61.040000915527344
2017-12-05,63.66683578491211,40.510093688964844,172.8300018310547,27.717010498046875,60.7400016784668
2017-12-06,63.724853515625,40.35965347290039,176.05999755859375,27.383344650268555,62.652000427246094
2017-12-07,64.51791381835938,40.433685302734375,180.13999938964844,27.428848266601562,62.24800109863281
2017-12-08,65.16590118408203,40.44561767578125,179.0,27.8535099029541,63.0260009765625
2017-12-11,64.79837799072266,41.23366165161133,179.0399932861328,27.9824275970459,65.78199768066406
2017-12-12,64.8564224243164,41.002017974853516,176.9600067138672,28.89242935180664,68.20600128173828
2017-12-13,64.4888916015625,41.13814163208008,178.3000030517578,28.846923828125,67.80599975585938
2017-12-14,64.32449340820312,41.12620162963867,178.38999938964844,28.619428634643555,67.5780029296875
2017-12-15,65.38835906982422,41.54409408569336,180.17999267578125,28.998598098754883,68.69000244140625
2017-12-18,65.43669128417969,42.12916946411133,180.82000732421875,29.165430068969727,67.77400207519531
2017-12-19,65.52375030517578,41.68022537231445,179.50999450683594,28.854503631591797,66.22000122070312
2017-12-20,65.18524932861328,41.634849548339844,177.88999938964844,29.23367691040039,65.7959976196289
2017-12-21,65.3012924194336,41.79246139526367,177.4499969482422,29.483922958374023,66.33200073242188
2017-12-22,65.13687133789062,41.79246139526367,177.1999969482422,29.529422760009766,65.04000091552734
2017-12-26,65.04016876220703,40.73218536376953,175.99000549316406,29.620426177978516,63.45800018310547
2017-12-27,65.08853149414062,40.73934555053711,177.6199951171875,29.491506576538086,62.327999114990234
2017-12-28,65.23360443115234,40.85396957397461,177.9199981689453,29.711421966552734,63.071998596191406
2017-12-29,64.91277313232422,40.41218948364258,176.4600067138672,29.483922958374023,62.27000045776367
2018-01-02,65.52342987060547,41.1357536315918,181.4199981689453,29.22609519958496,64.10600280761719
2018-01-03,67.1905746459961,41.12858963012695,184.6699981689453,28.551176071166992,63.45000076293945
2018-01-04,66.68656921386719,41.31962203979492,184.3300018310547,28.816593170166016,62.92399978637695
2018-01-05,67.75276184082031,41.79006576538086,186.85000610351562,28.922761917114258,63.316001892089844
2018-01-08,67.8981704711914,41.634849548339844,188.27999877929688,29.006174087524414,67.28199768066406
2018-01-09,69.56531524658203,41.63007736206055,187.8699951171875,28.806398391723633,66.73799896240234
2018-01-10,68.61542510986328,41.62051773071289,187.83999633789062,28.13790512084961,66.95999908447266
2018-01-11,68.6251220703125,41.856929779052734,187.77000427246094,28.03033447265625,67.58999633789062
2018-01-12,69.52656555175781,42.289161682128906,179.3699951171875,28.35305404663086,67.24400329589844
2018-01-16,69.04190826416016,42.07423782348633,178.38999938964844,28.214746475219727,68.01200103759766
2018-01-17,69.84640502929688,42.7691535949707,177.60000610351562,28.314634323120117,69.43199920654297
2018-01-18,69.97242736816406,42.80735397338867,179.8000030517578,28.545146942138672,68.91400146484375
2018-01-19,70.82539367675781,42.6163215637207,181.2899932861328,28.59125328063965,70.00399780273438
2018-01-22,71.22279357910156,42.26766586303711,185.3699951171875,29.09838104248047,70.31199645996094
2018-01-23,71.18402099609375,42.2772102355957,189.35000610351562,28.575883865356445,70.55799865722656
2018-01-24,71.31971740722656,41.60380935668945,186.5500030517578,28.445261001586914,69.1780014038086
2018-01-25,71.59111785888672,40.86113357543945,187.47999572753906,28.775665283203125,67.52799987792969
2018-01-26,72.5216293334961,40.95664978027344,190.0,29.059965133666992,68.56999969482422
2018-01-29,72.24054718017578,40.10891342163086,185.97999572753906,28.629669189453125,69.90599822998047
2018-01-30,70.74783325195312,39.872501373291016,187.1199951171875,28.767976760864258,69.16400146484375
2018-01-31,71.17431640625,39.982337951660156,186.88999938964844,28.775665283203125,70.86199951171875
2018-02-01,70.59276580810547,40.065921783447266,193.08999633789062,30.089582443237305,69.8499984741211
2018-02-02,69.06129455566406,38.32746505737305,190.27999877929688,29.252056121826172,68.75
2018-02-05,66.12438201904297,37.36988067626953,181.25999450683594,28.145593643188477,66.6259994506836
2018-02-06,66.34729766845703,38.93162536621094,185.30999755859375,28.29926872253418,66.79399871826172
2018-02-07,65.96929168701172,38.09821319580078,180.17999267578125,28.376102447509766,69.0
2018-02-08,63.051753997802734,37.04988098144531,171.5800018310547,27.33111572265625,63.04600143432617
2018-02-09,64.92247009277344,37.503055572509766,176.11000061035156,27.699934005737305,62.08399963378906
2018-02-12,66.32791900634766,39.01362609863281,176.41000366210938,27.945819854736328,63.145999908447266
2018-02-13,66.24067687988281,39.40446472167969,173.14999389648438,28.12254524230957,64.73200225830078
2018-02-14,67.55890655517578,40.1309700012207,179.52000427246094,27.9765567779541,64.46199798583984
2018-02-15,69.80762481689453,41.47850036621094,179.9600067138672,28.429895401000977,66.81400299072266
2018-02-16,69.75917053222656,41.3442268371582,177.36000061035156,28.537458419799805,67.0979995727539
2018-02-20,68.8965072631836,41.20515823364258,176.00999450683594,28.253164291381836,66.9540023803711
2018-02-21,69.06129455566406,41.01813507080078,177.91000366210938,27.899715423583984,66.66000366210938
2018-02-22,68.50881958007812,41.36101531982422,178.99000549316406,28.02265739440918,69.23400115966797
2018-02-23,68.52816772460938,42.08034133911133,183.2899932861328,28.214746475219727,70.41000366210938
2018-02-26,68.41189575195312,42.9123649597168,184.92999267578125,28.783348083496094,71.48400115966797
2018-02-27,66.8803939819336,42.773284912109375,181.4600067138672,28.330005645751953,70.197998046875
2018-02-28,66.48300170898438,42.70854949951172,178.32000732421875,27.89202880859375,68.61199951171875
2018-03-01,65.3101806640625,41.960445404052734,175.94000244140625,27.661521911621094,66.18599700927734
2018-03-02,65.4361801147461,42.25057601928711,176.6199951171875,27.930448532104492,67.02400207519531
2018-03-05,65.4749526977539,42.3968391418457,180.39999389648438,28.19938087463379,66.66999816894531
2018-03-06,66.01776123046875,42.360862731933594,179.77999877929688,28.330005645751953,65.63999938964844
2018-03-07,67.55890655517578,41.96764373779297,183.7100067138672,28.360734939575195,66.45999908447266
2018-03-08,67.70429992675781,42.42561721801758,182.33999633789062,28.51441764831543,65.81999969482422
2018-03-09,68.94497680664062,43.1545295715332,185.22999572753906,28.468305587768555,65.43399810791016
2018-03-12,68.53789520263672,43.57173156738281,184.75999450683594,28.70650863647461,69.10199737548828
2018-03-13,68.50881958007812,43.15213394165039,181.8800048828125,28.72956085205078,68.36799621582031
2018-03-14,67.77214050292969,42.7852668762207,184.19000244140625,28.45294952392578,65.32599639892578
2018-03-15,68.02415466308594,42.835628509521484,183.86000061035156,28.46062660217285,65.12000274658203
2018-03-16,67.75276184082031,42.684566497802734,185.08999633789062,28.429895401000977,64.2699966430664
2018-03-19,67.20994567871094,42.032386779785156,172.55999755859375,28.107177734375,62.71200180053711
2018-03-20,67.70429992675781,42.01799774169922,168.14999389648438,27.92276954650879,62.11000061035156
2018-03-21,67.26810455322266,41.06609344482422,169.38999938964844,27.661521911621094,63.305999755859375
2018-03-22,65.39742279052734,40.485843658447266,164.88999938964844,27.17743682861328,61.81999969482422
2018-03-23,64.03072357177734,39.54832458496094,159.38999938964844,26.662633895874023,60.30799865722656
2018-03-26,66.10498046875,41.42575454711914,160.05999755859375,26.654945373535156,60.83599853515625
2018-03-27,64.94183349609375,40.363555908203125,152.22000122070312,26.816307067871094,55.83599853515625
2018-03-28,64.36027526855469,39.917572021484375,153.02999877929688,27.32343101501465,51.555999755859375
2018-03-29,64.84493255615234,40.22927474975586,159.7899932861328,27.39258575439453,53.22600173950195
2018-04-02,62.590187072753906,39.96553039550781,155.38999938964844,26.969982147216797,50.49599838256836
2018-04-03,63.551918029785156,40.375553131103516,156.11000061035156,27.17743682861328,53.50600051879883
2018-04-04,63.5810661315918,41.147613525390625,155.10000610351562,27.56931495666504,57.38800048828125
2018-04-05,63.80451583862305,41.432952880859375,159.33999633789062,27.76909065246582,61.14400100708008
2018-04-06,61.83246994018555,40.37315368652344,157.1999969482422,27.37722396850586,59.86000061035156
2018-04-09,63.32849884033203,40.77356719970703,157.92999267578125,27.408390045166016,57.93199920654297
2018-04-10,64.73707580566406,41.54085159301758,165.0399932861328,27.90715217590332,60.939998626708984
2018-04-11,64.19306945800781,41.34663391113281,166.32000732421875,27.470733642578125,60.18600082397461
2018-04-12,65.28109741210938,41.754241943359375,163.8699951171875,27.400598526000977,58.816001892089844
2018-04-13,65.29080963134766,41.895713806152344,164.52000427246094,27.385011672973633,60.06800079345703
2018-04-16,66.22339630126953,42.15707015991211,164.8300018310547,27.774669647216797,58.242000579833984
2018-04-17,66.48568725585938,42.73732376098633,168.66000366210938,27.556461334228516,57.53799819946289
2018-04-18,67.56399536132812,42.64141082763672,166.36000061035156,27.439565658569336,58.66999816894531
2018-04-19,66.02910614013672,41.432952880859375,168.10000610351562,27.135635375976562,60.01599884033203
2018-04-20,65.62110137939453,39.73534393310547,166.27999877929688,27.01873779296875,58.04800033569336
2018-04-23,66.12625122070312,39.62025833129883,165.83999633789062,27.190187454223633,56.67399978637695
2018-04-24,64.73707580566406,39.06877136230469,159.69000244140625,27.275909423828125,56.69200134277344
2018-04-25,63.921077728271484,39.2390251159668,159.69000244140625,27.431772232055664,56.13800048828125
2018-04-26,64.47481536865234,39.37568283081055,174.16000366210938,25.79521369934082,57.09600067138672
2018-04-27,64.3873519897461,38.92012023925781,173.58999633789062,25.748458862304688,58.816001892089844
2018-04-30,63.86279296875,39.62504959106445,172.0,25.483489990234375,58.779998779296875
2018-05-01,64.34850311279297,40.54578399658203,173.86000061035156,25.35880470275879,59.98400115966797
2018-05-02,64.02794647216797,42.3369026184082,176.07000732421875,24.98473358154297,60.22999954223633
2018-05-03,64.44564819335938,42.41361999511719,174.02000427246094,24.89121437072754,56.88999938964844
2018-05-04,65.08679962158203,44.07765579223633,176.61000061035156,25.04707908630371,58.81800079345703
2018-05-07,65.46569061279297,44.39655303955078,177.97000122070312,24.969146728515625,60.55400085449219
2018-05-08,65.44623565673828,44.609954833984375,178.9199981689453,24.70418357849121,60.39400100708008
2018-05-09,66.18453979492188,44.9240608215332,182.66000366210938,24.470386505126953,61.369998931884766
2018-05-10,66.89370727539062,45.566646575927734,185.52999877929688,24.844457626342773,61.00400161743164
2018-05-11,67.46685028076172,45.393348693847656,186.99000549316406,25.163976669311523,60.21200180053711
2018-05-14,67.23369598388672,45.287437438964844,186.63999938964844,25.086044311523438,58.39400100708008
2018-05-15,60.715309143066406,44.875850677490234,184.32000732421875,25.008113861083984,56.83599853515625
2018-05-16,60.171295166015625,45.2946662902832,183.1999969482422,25.171768188476562,57.29600143432617
2018-05-17,61.77418518066406,45.008235931396484,183.75999450683594,24.883420944213867,56.90800094604492
2018-05-18,62.48334503173828,44.84455108642578,182.67999267578125,24.976940155029297,55.36399841308594
2018-05-21,63.67820739746094,45.16227722167969,184.49000549316406,25.39776611328125,56.89799880981445
2018-05-22,62.988487243652344,45.04915237426758,183.8000030517578,25.27307891845703,55.00199890136719
2018-05-23,62.68734359741211,45.337982177734375,186.89999389648438,25.195148468017578,55.81399917602539
2018-05-24,62.289039611816406,45.287437438964844,185.92999267578125,25.545833587646484,55.56999969482422
2018-05-25,61.34675216674805,45.39094924926758,184.9199981689453,25.335420608520508,55.77000045776367
2018-05-29,60.083866119384766,45.22726058959961,185.74000549316406,25.195148468017578,56.75199890136719
2018-05-30,60.89988327026367,45.130985260009766,187.6699981689453,25.382183074951172,58.34400177001953
2018-05-31,60.1518669128418,44.979339599609375,191.77999877929688,25.187358856201172,56.94599914550781
2018-06-01,60.9873161315918,45.790504455566406,193.99000549316406,25.304250717163086,58.36399841308594
2018-06-04,61.5701789855957,46.173213958740234,193.27999877929688,25.257492065429688,59.347999572753906
2018-06-05,61.70618438720703,46.529441833496094,192.94000244140625,25.467905044555664,58.22600173950195
2018-06-06,63.32849884033203,46.69071578979492,191.33999633789062,26.013427734375,63.900001525878906
2018-06-07,63.367347717285156,46.5655517578125,188.17999267578125,26.34853172302246,63.21799850463867
2018-06-08,63.85306930541992,46.14192581176758,189.10000610351562,26.36411476135254,63.53200149536133
2018-06-11,64.24163818359375,46.0287971496582,191.5399932861328,26.63687515258789,66.41999816894531
2018-06-12,64.4262466430664,46.281524658203125,192.39999389648438,26.76935386657715,68.55400085449219
2018-06-13,64.36795043945312,45.901214599609375,192.41000366210938,25.10942268371582,68.95600128173828
2018-06-14,64.41649627685547,45.92530059814453,196.80999755859375,25.343219757080078,71.54399871826172
2018-06-15,64.24163818359375,45.45352554321289,195.85000610351562,25.834186553955078,71.63400268554688
2018-06-18,63.114776611328125,45.429447174072266,198.30999755859375,25.086044311523438,74.16600036621094
2018-06-19,61.70618438720703,44.69532775878906,197.49000549316406,25.241905212402344,70.51000213623047
2018-06-20,60.99702453613281,44.89028549194336,202.0,24.93797492980957,72.44400024414062
2018-06-21,61.23988342285156,44.639957427978516,201.5,24.62624740600586,69.50199890136719
2018-06-22,60.99702453613281,44.509979248046875,201.74000549316406,24.696388244628906,66.72599792480469
2018-06-25,59.45242691040039,43.84806442260742,196.35000610351562,24.711973190307617,66.60199737548828
2018-06-26,60.21015548706055,44.39204025268555,199.0,24.64183807373047,68.4000015258789
2018-06-27,59.394142150878906,44.32705307006836,195.83999633789062,24.66521453857422,68.9000015258789
2018-06-28,59.53986740112305,44.64958572387695,196.22999572753906,25.086044311523438,69.98600006103516
2018-06-29,60.07415771484375,44.55571365356445,194.32000732421875,25.023698806762695,68.58999633789062
2018-07-02,59.85894775390625,45.053958892822266,197.36000061035156,25.101633071899414,67.01399993896484
2018-07-03,59.64470672607422,44.269287109375,192.72999572753906,25.491283416748047,62.172000885009766
2018-07-05,60.1802978515625,44.62552261352539,198.4499969482422,25.405561447143555,61.832000732421875
